"country"	"mprog"	"helcom_subbasin"	"helcom_l3"	"helcom_l4"	"ices_ecoregion"	"ospar_region"	"ospar_subregion"	"is_amap_monitoring"	"is_helcom_monitoring"	"is_medpol_monitoring"	"is_ospar_monitoring"	"is_amap_area"	"is_helcom_area"	"is_ospar_area"	"rlabo"	"slabo"	"alabo"	"statn"	"myear"	"date"	"latitude"	"longitude"	"dephu"	"dephl"	"purpm"	"finfl"	"rlist"	"speci"	"speci_name"	"aphiaid"	"worms_name"	"aphiaid_accepted"	"worms_accepted_name"	"sexco"	"stage"	"noinp"	"bulkid"	"param"	"pargroup"	"matrx"	"basis"	"value"	"munit"	"detli"	"lmqnt"	"uncrt"	"metcu"	"qflag"	"vflag"	"metoa"	"metcx"	"metpt"	"metst"	"metps"	"metfp"	"smtyp"	"smpno"	"subno"	"dcflgs"	"tblanalysisid"	"tblparamid"	"tblbioid"	"tblsampleid"	"tblspotid"	"tbluploadid"	"accessionid"	"subseries"
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2007	"2007-10-01"	59.88366667	10.711	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"ACNE"	"O-PAH"	"SB"	"W"	0.5	"ug/kg"	0.5	NA	NA	""	"<"	""	"MS-SIM"	""	"HMG"	"DF20"	"GPC"	"NON"	"HAN"	"0"	"3"	""	518015	48215732	3759305	2115963	370474	10368	20080134	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2007	"2007-10-01"	59.88366667	10.711	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	100	""	"DDEPP"	"OC-DD"	"SB"	"W"	0.6	"ug/kg"	0.05	NA	NA	""	""	""	"GC-ECD"	""	"HMG"	"DF20"	"GPC"	"NON"	"HAN"	"0"	"1"	""	518099	48216643	3759303	2115963	370474	10368	20080134	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2007	"2007-10-01"	59.88366667	10.711	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	100	""	"DDEPP"	"OC-DD"	"SB"	"W"	0.56	"ug/kg"	0.05	NA	NA	""	""	""	"GC-ECD"	""	"HMG"	"DF20"	"GPC"	"NON"	"HAN"	"0"	"2"	""	518099	48216644	3759304	2115963	370474	10368	20080134	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2007	"2007-10-01"	59.88366667	10.711	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"DDEPP"	"OC-DD"	"SB"	"W"	0.5	"ug/kg"	0.05	NA	NA	""	""	""	"GC-ECD"	""	"HMG"	"DF20"	"GPC"	"NON"	"HAN"	"0"	"3"	""	518099	48216645	3759305	2115963	370474	10368	20080134	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2007	"2007-10-01"	59.88366667	10.711	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	100	""	"EXLIP%"	"B-BIO"	"SB"	""	1.3	"%"	NA	NA	NA	""	""	""	"GRV"	"CHX-ACE"	""	"DF20"	""	""	"HAN"	"0"	"1"	""	518179	48218233	3759303	2115963	370474	10368	20080134	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2007	"2007-10-01"	59.88366667	10.711	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	100	""	"LNMAX"	"B-BIO"	"SH"	""	2.9	"cm"	NA	NA	NA	""	""	""	""	""	""	"RT"	""	""	"HAN"	"0"	"1"	""	518177	48218234	3759303	2115963	370474	10368	20080134	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2007	"2007-10-01"	59.88366667	10.711	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	100	""	"EXLIP%"	"B-BIO"	"SB"	""	1.4	"%"	NA	NA	NA	""	""	""	"GRV"	"CHX-ACE"	""	"DF20"	""	""	"HAN"	"0"	"2"	""	518179	48218235	3759304	2115963	370474	10368	20080134	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2007	"2007-10-01"	59.88366667	10.711	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	100	""	"LNMAX"	"B-BIO"	"SH"	""	3.9	"cm"	NA	NA	NA	""	""	""	""	""	""	"RT"	""	""	"HAN"	"0"	"2"	""	518177	48218236	3759304	2115963	370474	10368	20080134	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2007	"2007-10-01"	59.88366667	10.711	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"EXLIP%"	"B-BIO"	"SB"	""	1.1	"%"	NA	NA	NA	""	""	""	"GRV"	"CHX-ACE"	""	"DF20"	""	""	"HAN"	"0"	"3"	""	518179	48218237	3759305	2115963	370474	10368	20080134	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2007	"2007-10-01"	59.88366667	10.711	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"LNMAX"	"B-BIO"	"SH"	""	4.8	"cm"	NA	NA	NA	""	""	""	""	""	""	"RT"	""	""	"HAN"	"0"	"3"	""	518177	48218238	3759305	2115963	370474	10368	20080134	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2007	"2007-10-01"	59.88366667	10.711	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"LNMEA"	"B-BIO"	"SH"	""	4.26	"cm"	NA	NA	0.21	"SD"	""	""	""	""	""	"RT"	""	""	"HAN"	"0"	"3"	""	518177	48218602	3759305	2115963	370474	10368	20080134	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2007	"2007-10-01"	59.88366667	10.711	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	100	""	"LNMEA"	"B-BIO"	"SH"	""	2.51	"cm"	NA	NA	0.27	"SD"	""	""	""	""	""	"RT"	""	""	"HAN"	"0"	"1"	""	518177	48218610	3759303	2115963	370474	10368	20080134	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2007	"2007-10-01"	59.88366667	10.711	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	100	""	"LNMEA"	"B-BIO"	"SH"	""	3.44	"cm"	NA	NA	0.29	"SD"	""	""	""	""	""	"RT"	""	""	"HAN"	"0"	"2"	""	518177	48218611	3759304	2115963	370474	10368	20080134	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2007	"2007-10-01"	59.88366667	10.711	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	100	""	"DRYWT%"	"B-BIO"	"SB"	""	17	"%"	NA	NA	NA	""	""	""	"GRV"	""	""	"DF20"	""	""	"HAN"	"0"	"1"	""	518178	48220116	3759303	2115963	370474	10368	20080134	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2007	"2007-10-01"	59.88366667	10.711	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	100	""	"LNMIN"	"B-BIO"	"SH"	""	2	"cm"	NA	NA	NA	""	""	""	""	""	""	"RT"	""	""	"HAN"	"0"	"1"	""	518177	48220117	3759303	2115963	370474	10368	20080134	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2007	"2007-10-01"	59.88366667	10.711	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	100	""	"DRYWT%"	"B-BIO"	"SB"	""	17	"%"	NA	NA	NA	""	""	""	"GRV"	""	""	"DF20"	""	""	"HAN"	"0"	"2"	""	518178	48220118	3759304	2115963	370474	10368	20080134	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2007	"2007-10-01"	59.88366667	10.711	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	100	""	"LNMIN"	"B-BIO"	"SH"	""	3	"cm"	NA	NA	NA	""	""	""	""	""	""	"RT"	""	""	"HAN"	"0"	"2"	""	518177	48220119	3759304	2115963	370474	10368	20080134	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2007	"2007-10-01"	59.88366667	10.711	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"DRYWT%"	"B-BIO"	"SB"	""	17	"%"	NA	NA	NA	""	""	""	"GRV"	""	""	"DF20"	""	""	"HAN"	"0"	"3"	""	518178	48220120	3759305	2115963	370474	10368	20080134	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2007	"2007-10-01"	59.88366667	10.711	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"LNMIN"	"B-BIO"	"SH"	""	4	"cm"	NA	NA	NA	""	""	""	""	""	""	"RT"	""	""	"HAN"	"0"	"3"	""	518177	48220121	3759305	2115963	370474	10368	20080134	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2008	"2008-10-01"	59.88366667	10.711	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	100	""	"ACNE"	"O-PAH"	"SB"	"W"	0.5	"ug/kg"	NA	NA	NA	""	"<"	""	"MS-SIM"	""	"HMG"	"DF20"	""	"NON"	"HAN"	"0"	"1"	""	518230	48222920	3760381	2116025	370534	10369	20090231	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2008	"2008-10-01"	59.88366667	10.711	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	100	""	"ACNE"	"O-PAH"	"SB"	"W"	0.5	"ug/kg"	NA	NA	NA	""	"<"	""	"MS-SIM"	""	"HMG"	"DF20"	""	"NON"	"HAN"	"0"	"2"	""	518230	48222921	3760382	2116025	370534	10369	20090231	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2008	"2008-10-01"	59.88366667	10.711	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"ACNE"	"O-PAH"	"SB"	"W"	0.5	"ug/kg"	NA	NA	NA	""	"<"	""	"MS-SIM"	""	"HMG"	"DF20"	""	"NON"	"HAN"	"0"	"3"	""	518230	48222922	3760383	2116025	370534	10369	20090231	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2008	"2008-10-01"	59.88366667	10.711	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	100	""	"DDEPP"	"OC-DD"	"SB"	"W"	0.56	"ug/kg"	NA	NA	NA	""	""	""	"GC-ECD"	""	"HMG"	"DF20"	""	"NON"	"HAN"	"0"	"1"	""	518319	48226015	3760381	2116025	370534	10369	20090231	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2008	"2008-10-01"	59.88366667	10.711	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	100	""	"LNMEA"	"B-BIO"	"SH"	""	2.51	"cm"	NA	NA	0.25	"SD"	""	""	"ICP-MS"	""	"HMG"	"DF20"	""	"NON"	"HAN"	"0"	"1"	""	518237	48226017	3760381	2116025	370534	10369	20090231	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2008	"2008-10-01"	59.88366667	10.711	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	100	""	"DDEPP"	"OC-DD"	"SB"	"W"	0.48	"ug/kg"	NA	NA	NA	""	""	""	"GC-ECD"	""	"HMG"	"DF20"	""	"NON"	"HAN"	"0"	"2"	""	518319	48226032	3760382	2116025	370534	10369	20090231	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2008	"2008-10-01"	59.88366667	10.711	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	100	""	"LNMEA"	"B-BIO"	"SH"	""	3.53	"cm"	NA	NA	0.27	"SD"	""	""	"ICP-MS"	""	"HMG"	"DF20"	""	"NON"	"HAN"	"0"	"2"	""	518237	48226037	3760382	2116025	370534	10369	20090231	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2008	"2008-10-01"	59.88366667	10.711	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"DDEPP"	"OC-DD"	"SB"	"W"	0.44	"ug/kg"	NA	NA	NA	""	""	""	"GC-ECD"	""	"HMG"	"DF20"	""	"NON"	"HAN"	"0"	"3"	""	518319	48226052	3760383	2116025	370534	10369	20090231	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2008	"2008-10-01"	59.88366667	10.711	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"LNMEA"	"B-BIO"	"SH"	""	4.43	"cm"	NA	NA	0.26	"SD"	""	""	"ICP-MS"	""	"HMG"	"DF20"	""	"NON"	"HAN"	"0"	"3"	""	518237	48226057	3760383	2116025	370534	10369	20090231	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2008	"2008-10-01"	59.88366667	10.711	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	100	""	"WTMEA"	"B-BIO"	"EX"	""	0.925	"g"	NA	NA	NA	""	""	""	"MS-SIM"	""	"HMG"	"DF20"	""	"NON"	"HAN"	"0"	"1"	""	518306	48231910	3760381	2116025	370534	10369	20090231	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2008	"2008-10-01"	59.88366667	10.711	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	100	""	"EXLIP%"	"B-BIO"	"SB"	""	15	"%"	NA	NA	NA	""	""	""	"GC-ECD"	""	"HMG"	"DF20"	""	"NON"	"HAN"	"0"	"1"	""	518276	48231920	3760381	2116025	370534	10369	20090231	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2008	"2008-10-01"	59.88366667	10.711	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	100	""	"WTMEA"	"B-BIO"	"SB"	""	0.5131	"g"	NA	NA	NA	""	""	""	"ICP-MS"	""	"HMG"	"DF20"	""	"NON"	"HAN"	"0"	"1"	""	518296	48231925	3760381	2116025	370534	10369	20090231	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2008	"2008-10-01"	59.88366667	10.711	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	100	""	"LNMAX"	"B-BIO"	"SH"	""	2.9	"cm"	NA	NA	NA	""	""	""	"ICP-MS"	""	"HMG"	"DF20"	""	"NON"	"HAN"	"0"	"1"	""	518237	48231926	3760381	2116025	370534	10369	20090231	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2008	"2008-10-01"	59.88366667	10.711	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	100	""	"WTMEA"	"B-BIO"	"EX"	""	2.586	"g"	NA	NA	NA	""	""	""	"MS-SIM"	""	"HMG"	"DF20"	""	"NON"	"HAN"	"0"	"2"	""	518306	48231927	3760382	2116025	370534	10369	20090231	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2008	"2008-10-01"	59.88366667	10.711	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	100	""	"EXLIP%"	"B-BIO"	"SB"	""	1.1	"%"	NA	NA	NA	""	""	""	"GC-ECD"	""	"HMG"	"DF20"	""	"NON"	"HAN"	"0"	"2"	""	518276	48231941	3760382	2116025	370534	10369	20090231	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2008	"2008-10-01"	59.88366667	10.711	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	100	""	"WTMEA"	"B-BIO"	"SB"	""	1.364	"g"	NA	NA	NA	""	""	""	"ICP-MS"	""	"HMG"	"DF20"	""	"NON"	"HAN"	"0"	"2"	""	518296	48231947	3760382	2116025	370534	10369	20090231	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2008	"2008-10-01"	59.88366667	10.711	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	100	""	"LNMAX"	"B-BIO"	"SH"	""	3.9	"cm"	NA	NA	NA	""	""	""	"ICP-MS"	""	"HMG"	"DF20"	""	"NON"	"HAN"	"0"	"2"	""	518237	48231948	3760382	2116025	370534	10369	20090231	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2008	"2008-10-01"	59.88366667	10.711	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"WTMEA"	"B-BIO"	"EX"	""	5.016	"g"	NA	NA	NA	""	""	""	"MS-SIM"	""	"HMG"	"DF20"	""	"NON"	"HAN"	"0"	"3"	""	518306	48231949	3760383	2116025	370534	10369	20090231	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2008	"2008-10-01"	59.88366667	10.711	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"EXLIP%"	"B-BIO"	"SB"	""	1.1	"%"	NA	NA	NA	""	""	""	"GC-ECD"	""	"HMG"	"DF20"	""	"NON"	"HAN"	"0"	"3"	""	518276	48231963	3760383	2116025	370534	10369	20090231	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2008	"2008-10-01"	59.88366667	10.711	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"WTMEA"	"B-BIO"	"SB"	""	2.564	"g"	NA	NA	NA	""	""	""	"ICP-MS"	""	"HMG"	"DF20"	""	"NON"	"HAN"	"0"	"3"	""	518296	48231969	3760383	2116025	370534	10369	20090231	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2008	"2008-10-01"	59.88366667	10.711	NA	NA	"T~S"	""	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"LNMAX"	"B-BIO"	"SH"	""	4.9	"cm"	NA	NA	NA	""	""	""	"ICP-MS"	""	"HMG"	"DF20"	""	"NON"	"HAN"	"0"	"3"	""	518237	48231970	3760383	2116025	370534	10369	20090231	NA
